,wavelength_micron,orientation_av_emissivity_bulk
5548,0.26062190929688644,0.006183932904717134
5549,0.26063993044128453,0.006183908853071298
5550,0.26065795407806025,0.0061838848181807946
5551,0.26067598020773075,0.0061838608000447035
5552,0.26069400883081306,0.0061838367986621024
5553,0.2607120399478247,0.0061838128140319845
5554,0.26073007355928324,0.006183788846153386
5555,0.26074810966570616,0.006183764895025435
5556,0.26076614826761135,0.006183740960647078
5557,0.2607841893655168,0.006183717043017423
5558,0.26080223295994054,0.006183693142135538
5559,0.26082027905140087,0.006183669258000421
5560,0.2608383276404161,0.0061836453906111725
5561,0.26085637872750483,0.006183621539966795
5562,0.26087443231318574,0.006183597706066352
5563,0.26089248839797713,0.006183573888908903
5564,0.2609105469823988,0.006183550088493495
5565,0.26092860806696955,0.006183526304819175
5566,0.2609466716522085,0.006183502537885025
5567,0.260964737738635,0.006183478787690067
5568,0.2609828063267686,0.006183455054233392
5569,0.26100087741712913,0.0061834313375139895
5570,0.26101895101023626,0.006183407637530988
5571,0.26103702710661,0.006183383954283351
5572,0.26105510570677043,0.006183360287770237
5573,0.2610731868112378,0.006183336637990641
5574,0.2610912704205326,0.006183313004943632
5575,0.2611093565351752,0.006183289388628246
5576,0.2611274451556864,0.006183265789043581
5577,0.2611455362825869,0.006183242206188658
5578,0.2611636299163976,0.006183218640062566
5579,0.26118172605763995,0.006183195090664366
5580,0.2611998247068351,0.0061831715579930896
5581,0.2612179258645044,0.006183148042047799
5582,0.26123602953116937,0.00618312454282755
5583,0.26125413570735173,0.006183101060331443
5584,0.26127224439357327,0.0061830775945584966
5585,0.26129035559035607,0.006183054145507833
5586,0.26130846929822216,0.0061830307131784095
5587,0.26132658551769383,0.006183007297569409
5588,0.2613447042492936,0.006182983898679797
5589,0.26136282549354384,0.006182960516508693
5590,0.26138094925096744,0.006182937151055123
5591,0.26139907552208713,0.006182913802318172
5592,0.2614172043074256,0.006182890470296919
5593,0.2614353356075067,0.006182867154990412
5594,0.26145346942285336,0.006182843856397712
5595,0.261471605753989,0.006182820574517934
5596,0.26148974460143726,0.006182797309350053
5597,0.2615078859657217,0.006182774060893214
5598,0.2615260298473664,0.006182750829146469
5599,0.26154417624689524,0.006182727614108874
5600,0.2615623251648324,0.006182704415779461
5601,0.26158047660170214,0.00618268123415737
5602,0.26159863055802907,0.0061826580692416165
5603,0.2616167870343376,0.006182634921031339
5604,0.2616349460311526,0.00618261178952551
5605,0.2616531075489989,0.006182588674723296
5606,0.26167127158840153,0.006182565576623713
5607,0.26168943814988527,0.006182542495225839
5608,0.26170760723397624,0.006182519430528747
5609,0.2617257788411995,0.0061824963825315455
5610,0.26174395297208075,0.0061824733512332395
5611,0.2617621296271457,0.006182450336632974
5612,0.26178030880692016,0.006182427338729767
5613,0.2617984905119303,0.006182404357522748
5614,0.26181667474270226,0.006182381393010972
5615,0.26183486149976243,0.006182358445193468
5616,0.26185305078363735,0.006182335514069343
5617,0.2618712425948535,0.0061823125996377055
5618,0.26188943693393785,0.006182289701897636
5619,0.2619076338014172,0.00618226682084814
5620,0.2619258331978187,0.006182243956488358
5621,0.26194403512366915,0.006182221108817325
5622,0.26196223957949666,0.0061821982778341965
5623,0.2619804465658284,0.006182175463537973
5624,0.2619986560831921,0.006182152665927759
5625,0.2620168681321155,0.006182129885002639
5626,0.26203508271312653,0.006182107120761708
5627,0.2620532998267534,0.006182084373204066
5628,0.26207151947352425,0.006182061642328689
5629,0.26208974165396753,0.00618203892813478
5630,0.2621079663686118,0.006182016230621369
5631,0.26212619361798567,0.006181993549787532
5632,0.2621444234026182,0.006181970885632405
5633,0.2621626557230381,0.006181948238155013
5634,0.26218089057977456,0.006181925607354451
5635,0.262199127973357,0.006181902993229813
5636,0.2622173679043144,0.006181880395780199
5637,0.2622356103731771,0.0061818578150047
5638,0.26225385538047435,0.006181835250902365
5639,0.2622721029267362,0.006181812703472305
5640,0.2622903530124925,0.006181790172713619
5641,0.2623086056382735,0.0061817676586253655
5642,0.26232686080460954,0.006181745161206637
5643,0.262345118512031,0.00618172268045657
5644,0.2623633787610686,0.00618170021637418
5645,0.26238164155225296,0.006181677768958639
5646,0.262399906886115,0.00618165533820896
5647,0.2624181747631859,0.006181632924124265
5648,0.2624364451839968,0.006181610526703676
5649,0.26245471814907895,0.006181588145946265
5650,0.262472993658964,0.006181565781851111
5651,0.26249127171418307,0.006181543434417274
5652,0.2625095523152688,0.006181521103643912
5653,0.26252783546275277,0.0061814987895301154
5654,0.262546121157167,0.006181476492074935
5655,0.26256440939904374,0.006181454211277504
5656,0.2625827001889154,0.006181431947136877
5657,0.26260099352731453,0.006181409699652161
5658,0.26261928941477375,0.006181387468822493
